Date,Open,High,Low,Close,Volume,Return,Volatility,MA50,MA200,Range,Volume_Surge,RSI,MACD,MACD_Signal,Bearish,Gap,VaR_95,BB_Upper,BB_Lower,ATR
2003-07-28 00:00:00+05:30,3745.989990234375,3775.64990234375,3730.070068359375,3739.760009765625,24600,0.003569084054985794,0.01426107760230418,3439.147783203125,3223.6161950683595,45.579833984375,-0.046511627906976716,66.74102216541269,63.23902231128295,71.89575354069139,True,19.530029296875,-0.014383889532364053,3757.373887080483,3539.4320699507666,60.35155905599809
2003-07-29 00:00:00+05:30,3731.85009765625,3771.35009765625,3694.93994140625,3764.43994140625,21800,0.006599335672925033,0.013921459030098643,3453.17818359375,3227.6744946289064,76.41015625,-0.11382113821138207,68.45212441660922,67.212903284606,70.95918348947431,False,-7.909912109375,-0.014383889532364053,3774.863259060965,3537.9436989468477,61.498601712712514
2003-07-30 00:00:00+05:30,3761.760009765625,3799.889892578125,3759.97998046875,3780.419921875,22600,0.0042449821799468435,0.013707281919952475,3467.6447802734374,3231.70984375,39.909912109375,0.03669724770642202,69.54468890411155,70.83514005853885,70.93437480328723,False,-2.679931640625,-0.014383889532364053,3793.0111085501694,3537.6988523873306,59.95655245533127
2003-07-31 00:00:00+05:30,3796.530029296875,3835.75,3785.1201171875,3792.610107421875,37000,0.0032245585936996335,0.012529211297535042,3482.681181640625,3235.888444824219,50.6298828125,0.6371681415929205,70.38719917055957,73.83827324346703,71.51515449132319,True,16.110107421875,-0.014383889532364053,3811.9992354632295,3533.9827469586453,59.62609000316475
2003-08-01 00:00:00+05:30,3800.72998046875,3831.4599609375,3779.72998046875,3815.31005859375,26000,0.0059853110467256165,0.012114676798356209,3497.9905810546875,3240.1175451660156,51.72998046875,-0.29729729729729726,71.94367450665624,77.16051588077153,72.64422676921285,False,8.119873046875,-0.014383889532364053,3833.1564720450965,3532.122507447091,59.06208217927798
2003-08-04 00:00:00+05:30,3798.81005859375,3840.719970703125,3785.85009765625,3832.5,19800,0.004505516233872298,0.008028789591824003,3512.7067822265626,3244.3011950683594,54.869873046875,-0.2384615384615385,73.09686182168143,80.25536779276808,74.16645497392389,False,-16.5,-0.014383889532364053,3854.3839244665483,3532.8920520959514,58.76263866982062
2003-08-05 00:00:00+05:30,3845.929931640625,3878.719970703125,3761.840087890625,3765.820068359375,26000,-0.01739854706865618,0.010719839959120743,3526.384384765625,3248.1133459472658,116.8798828125,0.31313131313131315,62.385216487031634,76.44632140727072,74.62242826059327,True,13.429931640625,-0.0158515466803086,3861.3172090892444,3539.57278114513,62.91387039429772
2003-08-06 00:00:00+05:30,3754.64990234375,3798.8701171875,3722.080078125,3741.659912109375,29000,-0.006415642758132556,0.011386743791621261,3538.6083837890624,3251.8466955566405,76.7900390625,0.11538461538461542,59.01095032248796,70.663536744476,73.83064995736981,True,-11.170166015625,-0.0158515466803086,3863.803231868481,3549.1737456705814,63.90502529916931
2003-08-07 00:00:00+05:30,3749.179931640625,3816.159912109375,3733.6298828125,3806.830078125,24200,0.017417447749516368,0.009998381477326969,3551.4599853515624,3255.850146484375,82.530029296875,-0.16551724137931034,64.57666422628975,70.52634221225708,73.16978840834727,False,7.52001953125,-0.0158515466803086,3875.7761319630204,3549.920865107292,65.23538272757686
2003-08-08 00:00:00+05:30,3824.260009765625,3890.780029296875,3823.389892578125,3883.760009765625,29200,0.020208396503611725,0.010648669646682712,3565.520185546875,3260.220146484375,67.39013671875,0.20661157024793386,69.7912210342059,75.75199526276492,73.68622977923081,False,17.429931640625,-0.0158515466803086,3901.9970570999203,3544.449939970392,66.57213761645531
2003-08-11 00:00:00+05:30,3842.139892578125,3915.89990234375,3842.139892578125,3893.409912109375,21800,0.002484680392064842,0.010661255104126972,3579.2607861328124,3264.6971459960937,73.760009765625,-0.2534246575342466,70.38022997173587,79.7526900589578,74.89952183517622,False,-41.6201171875,-0.0158515466803086,3926.1306654644154,3537.582322816834,67.08555705568172
2003-08-12 00:00:00+05:30,3907.030029296875,3938.909912109375,3879.35009765625,3889.409912109375,27400,-0.001027377052582934,0.010733997365379805,3593.4095849609375,3269.314345703125,59.559814453125,0.25688073394495414,69.77293808267731,81.65918666498919,76.25145480113882,True,13.6201171875,-0.0158515466803086,3947.188276707181,3536.831693995944,66.54800401264195
2003-08-13 00:00:00+05:30,3910.4599609375,3935.800048828125,3874.340087890625,3926.070068359375,25200,0.009425634499429236,0.010907067914105268,3607.6011865234377,3274.1998962402345,61.4599609375,-0.08029197080291972,72.14521615983601,85.14674847410242,78.03051353573154,False,21.050048828125,-0.0158515466803086,3972.919068054211,3531.5429192504766,66.18457236441752
2003-08-14 00:00:00+05:30,3932.590087890625,3959.10009765625,3908.699951171875,3921.199951171875,22600,-0.0012404560037654333,0.011025852017468054,3620.7811865234376,3279.2656457519533,50.400146484375,-0.10317460317460314,71.34416928830265,86.52033600219329,79.7284780290239,True,6.52001953125,-0.014383889532364053,3994.153799747552,3535.5371914633856,65.05711337298591
2003-08-18 00:00:00+05:30,3932.3701171875,3985.4599609375,3928.169921875,3977.72998046875,19400,0.014416512802408965,0.011555608181066013,3634.270986328125,3284.7766455078126,57.2900390625,-0.1415929203539823,74.83671577274532,91.12003983845716,82.00679039091055,False,11.170166015625,-0.014383889532364053,4022.35292302805,3540.353058417262,65.00017740103156
2003-08-19 00:00:00+05:30,3985.77001953125,4026.27001953125,3981.919921875,4006.909912109375,24400,0.00733582515251241,0.01159748433195715,3647.6629833984375,3290.6391455078124,44.35009765625,0.25773195876288657,76.43338908709583,96.01313522750615,84.80805935822967,False,8.0400390625,-0.014383889532364053,4042.6705582308887,3563.7684066128613,63.824453233993594
2003-08-20 00:00:00+05:30,4027.60009765625,4066.030029296875,4027.60009765625,4056.60009765625,21200,0.012401123717981521,0.008840334125940779,3663.003984375,3296.49599609375,38.429931640625,-0.1311475409836066,78.88985626534046,102.71647963317855,88.38974341321945,False,20.690185546875,-0.014383889532364053,4063.147357781744,3593.538628546381,63.48842923067262
2003-08-21 00:00:00+05:30,4075.169921875,4106.7099609375,4073.06005859375,4095.389892578125,27000,0.009562144157193586,0.00736675933649507,3678.6197802734373,3302.5299951171874,33.64990234375,0.2735849056603774,80.59066701979982,109.89217208571336,92.69022914771824,False,18.56982421875,-0.014383889532364053,4086.859191579245,3621.5767947488803,62.53281737714243
2003-08-22 00:00:00+05:30,4146.56005859375,4149.5400390625,4084.18994140625,4125.1201171875,28000,0.007259436925225016,0.0067682170729796536,3694.376181640625,3308.408995361328,65.35009765625,0.03703703703703698,81.80092905756179,116.63346275570393,97.47887586931537,True,51.170166015625,-0.014178121430147633,4122.1789904806465,3631.9620007302906,62.73405168279297
2003-08-25 00:00:00+05:30,4149.81982421875,4170.580078125,3943.659912109375,4004.6298828125,34200,-0.029208903244531514,0.012524165100624766,3707.3859814453126,3313.6792443847658,226.920166015625,0.22142857142857153,64.30136167407466,110.97418788597315,100.17793827264694,True,24.69970703125,-0.014383889532364053,4131.631729750391,3650.326253648046,74.46163127799527
2003-08-26 00:00:00+05:30,4021.909912109375,4160.02001953125,4021.909912109375,4152.2900390625,28800,0.03687236038559871,0.01643446429324645,3723.698984375,3319.502794189453,138.110107421875,-0.1578947368421053,72.16123009125872,117.05477772722725,103.55330616356301,False,17.280029296875,-0.014383889532364053,4167.893775869807,3655.317210458318,80.24223880947774
2003-08-27 00:00:00+05:30,4173.35986328125,4222.39013671875,4173.35986328125,4205.56005859375,25600,0.012829069990322184,0.016305463900761007,3739.1895849609373,3325.6186450195314,49.0302734375,-0.11111111111111116,74.35490446393715,124.73427528366847,107.78949998758411,False,21.06982421875,-0.014383889532364053,4211.63148502974,3655.691513017134,79.51780015567576
2003-08-28 00:00:00+05:30,4256.06982421875,4256.06982421875,4179.330078125,4212.2900390625,28600,0.001600257843184849,0.016415001662426713,3754.8161865234374,3331.803795166016,76.73974609375,0.1171875,74.62693067808468,129.86636696461346,112.20487338298999,True,50.509765625,-0.014383889532364053,4249.710802574623,3660.799207191002,79.31936772268105
2003-08-29 00:00:00+05:30,4235.259765625,4277.64013671875,4228.85009765625,4244.72998046875,35200,0.007701260147193079,0.016146529624430115,3770.6187841796873,3338.2432446289063,48.7900390625,0.23076923076923084,75.95112621497596,134.9950795109853,116.76291460858906,False,22.9697265625,-0.014383889532364053,4288.705962299285,3667.016034771028,78.32156271793598
2003-09-01 00:00:00+05:30,4248.06982421875,4329.56982421875,4248.06982421875,4324.759765625,24800,0.01885391662708602,0.016399112556781382,3787.1239794921876,3345.126843261719,81.5,-0.2954545454545454,78.87957741041294,143.8590385325897,122.18213939338918,False,3.33984375,-0.014383889532364053,4340.474967835502,3666.1919999379347,78.78715422022626
2003-09-02 00:00:00+05:30,4341.72998046875,4358.2998046875,4291.9599609375,4339.2001953125,31200,0.003339013140632341,0.01647970511876778,3804.6803857421874,3352.0166442871096,66.33984375,0.25806451612903225,79.36778250095438,150.31625963817714,127.80896344234678,True,16.97021484375,-0.014383889532364053,4387.23021708486,3670.106770219828,77.89806061521008
2003-09-03 00:00:00+05:30,4361.8701171875,4367.8701171875,4248.85986328125,4257.93994140625,28800,-0.018727011948891592,0.018408404893899243,3820.890185546875,3358.503044433594,119.01025390625,-0.07692307692307687,69.61585225198019,147.18003073820182,131.68317690151778,True,22.669921875,-0.014383889532364053,4403.329497652477,3703.2194769568987,80.83464585028436
2003-09-04 00:00:00+05:30,4276.39990234375,4328.3701171875,4257.41015625,4310.509765625,33000,0.01234630477229981,0.018505731273705982,3836.75498046875,3365.12279296875,70.9599609375,0.14583333333333326,72.01173393281407,147.23921024725814,134.79438357066587,False,18.4599609375,-0.014383889532364053,4417.305939376898,3746.1280205840394,80.1293112136569
2003-09-05 00:00:00+05:30,4314.68017578125,4371.97998046875,4314.68017578125,4369.169921875,30800,0.013608635507056821,0.018688951406343014,3853.090380859375,3371.7990930175783,57.2998046875,-0.06666666666666665,74.43425791412362,150.28707890538226,137.89292263760916,False,4.17041015625,-0.014383889532364053,4442.6686366472395,3776.999307688698,78.79651861580642
2003-09-08 00:00:00+05:30,4399.60986328125,4444.6201171875,4399.60986328125,4434.25,25200,0.014895295740082304,0.014123891251481393,3870.1141796875,3378.6845434570314,45.01025390625,-0.18181818181818177,76.83033796648641,156.1539101101189,141.54512013211112,False,30.43994140625,-0.014383889532364053,4482.302159561758,3792.4147837976175,78.55749552271311
2003-09-09 00:00:00+05:30,4458.64013671875,4473.56982421875,4398.08984375,4425.2001953125,30400,-0.0020408873400237226,0.011018294264044638,3886.4755859375,3385.43314453125,75.47998046875,0.20634920634920628,75.76693356078368,158.24897680417052,144.885891466523,True,24.39013671875,-0.014178121430147633,4511.6883956672755,3816.207576012411,78.3376730188586
2003-09-10 00:00:00+05:30,4410.1201171875,4438.22998046875,4378.64990234375,4434.259765625,26600,0.0020472679003531447,0.01084993115746555,3903.0721826171875,3392.0976428222657,59.580078125,-0.125,76.12321616350279,158.8097044463293,147.67065406248426,False,-15.080078125,-0.014178121430147633,4533.701439138464,3848.6795178927864,76.99784481215441
2003-09-11 00:00:00+05:30,4423.7099609375,4463.3798828125,4381.08984375,4393.1298828125,25800,-0.009275478881806687,0.011774618600422003,3918.906982421875,3398.355241699219,82.2900390625,-0.03007518796992481,71.0182730584517,154.1582074806829,148.968164746124,True,-10.5498046875,-0.014178121430147633,4544.399514014984,3884.687424461579,77.37585868717909
2003-09-12 00:00:00+05:30,4407.72021484375,4437.0,4297.7099609375,4305.91015625,26600,-0.019853664446328967,0.013913587718286454,3932.2273876953127,3404.0069921875,139.2900390625,0.03100775193798455,61.58635139284682,141.79938457690696,147.5344087122806,True,14.59033203125,-0.014465310605434977,4535.256447837346,3932.3015111470286,81.79830014255916
2003-09-15 00:00:00+05:30,4310.169921875,4310.169921875,4184.10986328125,4193.830078125,33800,-0.026029358267570135,0.014904449825706554,3943.6571875,3409.037342529297,126.06005859375,0.2706766917293233,52.02460432780293,121.55973778389853,142.3394745266042,True,4.259765625,-0.01746497031266795,4521.9478972663,3967.2200714836995,84.95985431764423
2003-09-16 00:00:00+05:30,4195.10009765625,4290.06982421875,4134.68994140625,4274.75,40400,0.019294992970048552,0.016430724183267794,3956.9015869140626,3414.5405419921876,155.3798828125,0.19526627218934922,57.192188022269804,110.77231896135436,136.02604341355425,False,1.27001953125,-0.01746497031266795,4511.894800520794,4004.057177018268,89.98985635299107
2003-09-17 00:00:00+05:30,4299.3701171875,4330.85009765625,4222.60009765625,4235.35009765625,32200,-0.00921689042487861,0.015567224634210133,3969.014990234375,3419.613542480469,108.25,-0.20297029702970293,54.13467135925922,97.91526278565561,128.40388728797453,True,24.6201171875,-0.01746497031266795,4502.940796452607,4030.886181086455,91.29415232777741
2003-09-18 00:00:00+05:30,4243.009765625,4251.5400390625,4126.22021484375,4134.14990234375,33600,-0.023894174738589347,0.016457335663531723,3979.2821875,3424.1401916503905,125.31982421875,0.04347826086956519,47.160656736766185,78.65327712124054,118.45376525462774,True,7.65966796875,-0.01878334457376346,4499.524616969746,4038.1783615458785,93.72455746284687
2003-09-19 00:00:00+05:30,4159.72021484375,4224.72998046875,4097.5498046875,4217.1201171875,35400,0.02006947420961014,0.017331077671396758,3990.0319921875,3428.8739916992185,127.18017578125,0.0535714285714286,52.55706105098502,69.28435076632923,108.61988235696805,False,25.5703125,-0.01878334457376346,4495.566757492452,4051.3362210231735,96.11424448558996
2003-09-22 00:00:00+05:30,4230.91015625,4237.419921875,4141.7998046875,4151.72021484375,24600,-0.015508190548617073,0.01640707400834524,3999.5411962890626,3433.481893310547,95.6201171875,-0.30508474576271183,48.364198434035444,55.93737237233745,98.08338036004194,True,13.7900390625,-0.01878334457376346,4473.1947748765715,4088.4172368421773,96.07894967858354
2003-09-23 00:00:00+05:30,4138.009765625,4240.02001953125,4111.5400390625,4231.68994140625,25200,0.019261829416294063,0.018313957655843167,4009.7599951171874,3438.6035424804686,128.47998046875,0.024390243902439046,53.27305296193011,51.22222649174819,88.71114958638319,False,-13.71044921875,-0.01878334457376346,4469.106738882096,4100.445263071029,98.3933090207383
2003-09-24 00:00:00+05:30,4249.93017578125,4366.830078125,4229.8701171875,4356.39013671875,30400,0.029468178680184698,0.021197463853322312,4023.16099609375,3444.2368432617186,136.9599609375,0.20634920634920628,59.705819276906794,56.8918887299842,82.3472974151034,False,18.240234375,-0.01878334457376346,4475.339265301413,4109.295744464212,101.14806987193558
2003-09-25 00:00:00+05:30,4347.22998046875,4360.72021484375,4285.009765625,4297.14990234375,31000,-0.013598468575089506,0.02141507139613037,4034.67099609375,3449.191142578125,75.71044921875,0.019736842105263053,55.77735674509501,55.95987447954303,77.06981282799134,True,-9.16015625,-0.01878334457376346,4475.663220525658,4117.457775568092,99.3310969681366
2003-09-26 00:00:00+05:30,4299.66015625,4388.830078125,4299.66015625,4382.56982421875,24800,0.019878273696807724,0.021420499575559773,4048.9441943359375,3454.75744140625,89.169921875,-0.19999999999999996,59.876831875299196,61.406069339116584,73.93706413021638,False,2.51025390625,-0.01878334457376346,4484.752294401022,4122.152686067728,98.7846025976447
2003-09-29 00:00:00+05:30,4392.8701171875,4426.2998046875,4385.5400390625,4402.0498046875,31600,0.004444876237019724,0.019028273810418495,4064.0335888671875,3460.3192907714842,40.759765625,0.27419354838709675,60.769965176808086,66.52720541362123,72.45509238689736,False,10.30029296875,-0.01878334457376346,4493.751365081324,4120.882619293675,94.85212958843795
2003-09-30 00:00:00+05:30,4428.16015625,4456.41015625,4413.72021484375,4453.240234375,30400,0.011628771131346527,0.018537349749963707,4081.7067919921874,3466.069141845703,42.68994140625,-0.03797468354430378,63.094807390405954,73.86491376143931,72.73705666180575,False,26.1103515625,-0.01878334457376346,4510.223793151316,4115.814195129934,91.95985972944239
2003-10-01 00:00:00+05:30,4452.06982421875,4487.0498046875,4432.93017578125,4455.080078125,26400,0.0004131472036468242,0.018002239659415893,4099.725795898437,3471.7221423339843,54.11962890625,-0.13157894736842102,63.179266029775064,78.91883332156613,73.97341199375782,False,-1.17041015625,-0.01878334457376346,4528.036101967524,4117.715899985602,89.25698609921436
2003-10-03 00:00:00+05:30,4465.43994140625,4556.89013671875,4465.43994140625,4552.919921875,33000,0.021961410801661252,0.01541797164015655,4119.226396484375,3477.7718920898437,91.4501953125,0.25,67.44586875520247,89.78398480518081,77.13552655604242,False,10.35986328125,-0.01878334457376346,4564.302012203338,4105.691005374787,90.15363413453834
2003-10-06 00:00:00+05:30,4567.68017578125,4637.27001953125,4552.39013671875,4631.39013671875,26400,0.01723514056698683,0.015233192768367569,4138.4927978515625,3484.286893310547,84.8798828125,-0.19999999999999996,70.40758810652184,103.53312080061733,82.41504540495741,False,14.76025390625,-0.01878334457376346,4612.882778539258,4083.3322605232415,89.7769376115356
2003-10-07 00:00:00+05:30,4644.85986328125,4688.330078125,4601.16015625,4632.93994140625,33400,0.0003346305626927837,0.013001539552741229,4156.6223974609375,3490.8962927246093,87.169921875,0.26515151515151514,70.46474062777409,113.24900241541127,88.58183680704819,True,13.4697265625,-0.01878334457376346,4649.946219141466,4066.13781406166,89.59072220178305
2003-10-08 00:00:00+05:30,4646.6298828125,4667.490234375,4586.9599609375,4634.85986328125,28800,0.00041440681279736324,0.013053347540258274,4174.52439453125,3497.404041748047,80.5302734375,-0.13772455089820357,70.54064547798161,119.72372961457586,94.81021536855373,True,13.68994140625,-0.01878334457376346,4684.639017368863,4052.410982631136,88.94354729004854
2003-10-09 00:00:00+05:30,4643.31982421875,4710.27978515625,4643.31982421875,4698.68017578125,25400,0.013769631527719595,0.01115304276080859,4193.20919921875,3504.228142089844,66.9599609375,-0.11805555555555558,73.02257416425277,128.5232276525012,101.55281782534323,False,8.4599609375,-0.01878334457376346,4729.927405453907,4033.5646355617178,87.9775740461165
2003-10-10 00:00:00+05:30,4735.08984375,4780.77001953125,4730.31005859375,4768.89990234375,33200,0.014944563991488247,0.008431816888115276,4212.978798828125,3511.386541748047,50.4599609375,0.30708661417322825,75.47122479865449,139.55434273389528,109.15312280705365,False,36.40966796875,-0.01878334457376346,4789.471587271549,4011.597455697201,87.55702188210817
2003-10-13 00:00:00+05:30,4787.75,4859.93017578125,4786.68994140625,4849.27001953125,29600,0.016852967945081287,0.00810601832867892,4234.111997070312,3518.984841308594,73.240234375,-0.10843373493975905,77.93933766878507,153.0178827843174,117.9260748025064,False,18.85009765625,-0.01878334457376346,4862.0659266701705,3993.339102626704,87.80511127892188
2003-10-14 00:00:00+05:30,4866.1201171875,4900.919921875,4765.35009765625,4782.02978515625,37600,-0.01386605285005349,0.011074949592966947,4253.446391601563,3526.131140136719,135.56982421875,0.2702702702702702,71.46080903372504,156.45855349721933,125.632570541449,True,16.85009765625,-0.01878334457376346,4904.265488862825,4009.9595111371755,91.2168764889096
2003-10-15 00:00:00+05:30,4790.5400390625,4867.91015625,4738.72021484375,4855.259765625,31800,0.015313576819630192,0.011255294335289708,4273.901586914062,3533.494239501953,129.18994140625,-0.1542553191489362,73.99596560634454,163.21294006469543,133.14864444609827,False,8.51025390625,-0.01878334457376346,4958.123294185813,4014.1526823766862,93.92923826871963
2003-10-16 00:00:00+05:30,4887.0400390625,4921.64990234375,4865.259765625,4887.31982421875,39200,0.0066031603130143335,0.010911592903449913,4296.33158203125,3540.940838623047,56.39013671875,0.23270440251572322,75.04127672985734,169.20235939923168,140.35938743672497,False,31.7802734375,-0.01878334457376346,5007.549685277185,4029.9232639415654,91.96215958657895
2003-10-17 00:00:00+05:30,4912.27001953125,4949.22998046875,4901.58984375,4930.52978515625,35400,0.008841238652599781,0.009976246570564805,4320.108979492187,3548.7186376953123,47.64013671875,-0.09693877551020413,76.41723064695509,175.41364083983262,147.3702381173465,False,24.9501953125,-0.01878334457376346,5045.200922538697,4071.910014961302,89.81558791968045
2003-10-20 00:00:00+05:30,4951.10986328125,4951.10986328125,4838.7001953125,4851.669921875,31000,-0.01599419671262592,0.011919592208642095,4341.0057763671875,3556.090587158203,112.40966796875,-0.12429378531073443,68.94669402194066,171.99019827838129,152.29423014955347,True,20.580078125,-0.01878334457376346,5065.814428892232,4114.751489076518,91.42945078032827
2003-10-21 00:00:00+05:30,4868.0,4880.66015625,4727.43017578125,4755.72021484375,39400,-0.019776635380456598,0.01421717858410723,4358.44498046875,3563.0438879394533,153.22998046875,0.2709677419354839,61.11779808559389,159.69390399237545,153.7741649181179,True,16.330078125,-0.019780486833750215,5053.564877751322,4187.401040217428,95.84377432950124
2003-10-22 00:00:00+05:30,4772.83984375,4801.7001953125,4705.41015625,4741.2001953125,34000,-0.0030531694202551307,0.014321302364545154,4375.400786132813,3569.962188720703,96.2900390625,-0.13705583756345174,60.00734625179422,147.08188948668976,152.43570983183227,True,17.11962890625,-0.019780486833750215,5041.0180569019685,4250.898886457406,95.8756503818583
2003-10-23 00:00:00+05:30,4744.47998046875,4755.93994140625,4634.89990234375,4648.41015625,31000,-0.019571002117615532,0.015223376178010246,4390.580791015625,3576.5297900390624,121.0400390625,-0.08823529411764708,53.33794091638114,128.12248025375357,147.57306391621654,True,3.27978515625,-0.019780486833750215,5031.400555364717,4289.718389947784,97.67310671618986
2003-10-24 00:00:00+05:30,4654.27001953125,4772.06982421875,4599.60986328125,4757.3701171875,38400,0.023440263934325634,0.016401693730241914,4407.206791992187,3583.664140625,172.4599609375,0.2387096774193549,59.08813186997839,120.50011970155356,142.15847507328394,False,5.85986328125,-0.019780486833750215,5014.4227858754575,4352.718180921417,103.01502487485489
2003-10-27 00:00:00+05:30,4802.06982421875,4814.31982421875,4689.08984375,4698.27978515625,31400,-0.012420797746588552,0.01562979704552276,4422.748388671875,3590.366188964844,125.22998046875,-0.18229166666666663,55.12105970367762,108.44120537808885,135.41502113424494,True,44.69970703125,-0.019780486833750215,4998.330279414037,4400.3816834765885,104.60180741727596
2003-10-28 00:00:00+05:30,4710.22021484375,4748.18994140625,4666.18994140625,4707.7998046875,34600,0.0020262776945143557,0.015209967124626836,4437.34978515625,3596.9841882324217,82.0,0.10191082802547768,55.637819617613644,98.51697257583783,128.03541142256353,True,11.9404296875,-0.019780486833750215,4978.855489143112,4450.431473747512,102.98739260175626
2003-10-29 00:00:00+05:30,4732.7900390625,4747.58984375,4684.419921875,4744.10009765625,34200,0.007710670477662607,0.014449410030375816,4452.0935888671875,3603.909738769531,63.169921875,-0.011560693641618491,57.64068661137328,92.51462582997556,120.93125430404594,False,24.990234375,-0.019780486833750215,4963.097834546777,4495.275114671973,100.1432875498451
2003-10-30 00:00:00+05:30,4751.830078125,4805.72021484375,4735.77001953125,4780.52001953125,42200,0.007676887317995762,0.014526040739673804,4466.571987304687,3611.1765393066407,69.9501953125,0.23391812865497075,59.61091600107386,89.66292769341635,114.67758898192002,False,7.72998046875,-0.019780486833750215,4941.256030359891,4549.660912999483,97.98663810432045
2003-10-31 00:00:00+05:30,4787.0498046875,4913.18017578125,4779.08984375,4906.8701171875,32200,0.026430199463663984,0.01687470468855051,4482.801591796875,3619.034139404297,134.09033203125,-0.23696682464454977,65.59045926806155,96.48610158529118,111.03929150259425,False,6.52978515625,-0.019780486833750215,4949.431294404621,4576.880668486003,100.56547338481542
2003-11-03 00:00:00+05:30,4946.93017578125,5068.66015625,4946.93017578125,5063.02978515625,40800,0.0318246997045557,0.018633625318602832,4501.55978515625,3627.560838623047,121.72998046875,0.26708074534161486,71.25477768654771,113.1895178731811,111.46933677671163,False,40.06005859375,-0.019780486833750215,5003.857858491749,4565.618069242626,104.93865664750717
2003-11-04 00:00:00+05:30,5096.16015625,5135.0,5055.56982421875,5097.83984375,44200,0.006875341459733342,0.016579642267414235,4523.423984375,3636.1824377441408,79.43017578125,0.08333333333333326,72.34753372530126,127.76320177147682,114.72810977566468,False,33.13037109375,-0.019780486833750215,5056.027017315898,4559.938900652852,103.11662229991738
2003-11-05 00:00:00+05:30,5116.85986328125,5127.7900390625,5021.97021484375,5064.91015625,36400,-0.006459537472596755,0.01684416617509067,4541.67638671875,3644.6550390625,105.81982421875,-0.17647058823529416,69.65012366100646,135.09846962032498,118.80218174459674,True,19.02001953125,-0.019780486833750215,5088.650377995909,4570.320569269716,103.30970815126257
